ep_global,maze,steps,reward,avg100,epsilon,avg_loss,crashed,total_steps,total_crashes
1841,1,1000,6695.22,819.45,0.05,746.495128,0,603690,1547
1842,1,1000,6678.62,891.65,0.05,765.139336,0,604690,1547
1843,1,1000,6639.58,965.89,0.05,848.859187,0,605690,1547
1844,1,1000,6677.17,1038.56,0.05,761.930271,0,606690,1547
1845,1,1000,6712.79,1111.63,0.05,882.869084,0,607690,1547
1846,1,1000,6657.05,1181.68,0.05,897.978899,0,608690,1547
1847,1,1000,6660.21,1255.04,0.05,735.100962,0,609690,1547
1848,1,1000,6516.51,1324.78,0.05,849.989734,0,610690,1547
1849,1,1000,6625.96,1394.6,0.05,622.084016,0,611690,1547
1850,1,1000,6658.76,1467.58,0.05,780.620668,0,612690,1547
1851,1,1000,6665.69,1538.73,0.05,921.285619,0,613690,1547
1852,1,1000,6663.24,1612.42,0.05,706.623395,0,614690,1547
1853,1,1000,6679.73,1686.69,0.05,685.665423,0,615690,1547
1854,1,1000,6684.85,1759.32,0.05,681.161823,0,616690,1547
1855,1,1000,6629.07,1831.56,0.05,1074.123132,0,617690,1547
1856,1,1000,6645.73,1901.13,0.05,763.878555,0,618690,1547
1857,1,1000,6622.65,1990.24,0.05,926.114135,0,619690,1547
1858,1,1000,6682.4,2081.53,0.05,621.304626,0,620690,1547
1859,1,1000,6566.15,2152.88,0.05,859.112658,0,621690,1547
1860,1,1000,6605.9,2241.45,0.05,412.106144,0,622690,1547
1861,1,1000,6683.48,2329.98,0.05,626.043152,0,623690,1547
1862,1,1000,6674.68,2416.97,0.05,584.234969,0,624690,1547
1863,1,1000,6693.82,2507.36,0.05,624.382027,0,625690,1547
1864,1,1000,6677.96,2594.11,0.05,469.482828,0,626690,1547
1865,1,1000,6607.23,2682.89,0.05,406.290212,0,627690,1547
1866,1,1000,6643.71,2752.24,0.05,423.540715,0,628690,1547
1867,1,1000,6679.82,2823.09,0.05,564.41298,0,629690,1547
1868,1,1000,6700.94,2893.67,0.05,268.662485,0,630690,1547
1869,1,1000,6692.14,2983.19,0.05,258.94329,0,631690,1547
1870,1,1000,6662.47,3077.49,0.05,432.630163,0,632690,1547
1871,1,1000,6713.99,3147.22,0.05,369.540125,0,633690,1547
1872,1,1000,6661.48,3216.62,0.05,389.138917,0,634690,1547
1873,1,1000,6608.4,3286.03,0.05,373.468269,0,635690,1547
1874,1,1000,6701.4,3356.38,0.05,483.803086,0,636690,1547
1875,1,1000,6699.2,3441.87,0.05,337.567592,0,637690,1547
1876,1,1000,6642.19,3530.76,0.05,406.723338,0,638690,1547
1877,1,1000,6688.91,3600.64,0.05,305.654448,0,639690,1547
1878,1,1000,6660.07,3687.29,0.05,659.202615,0,640690,1547
1879,1,1000,6693.46,3761.98,0.05,342.270463,0,641690,1547
1880,1,1000,6690.88,3831.35,0.05,373.086794,0,642690,1547
1881,1,1000,6660.33,3900.1,0.05,559.64579,0,643690,1547
1882,1,1000,6635.6,3968.94,0.05,484.538266,0,644690,1547
1883,1,1000,6681.28,4055.44,0.05,258.668594,0,645690,1547
1884,1,1000,6679.75,4124.68,0.05,304.649121,0,646690,1547
1885,1,1000,6700.14,4212.57,0.05,395.898332,0,647690,1547
1886,1,1000,6708.42,4281.99,0.05,375.819744,0,648690,1547
1887,1,1000,6691.02,4368.67,0.05,299.022687,0,649690,1547
1888,1,1000,6705.66,4458.98,0.05,198.022431,0,650690,1547
1889,1,1000,6708.15,4535.54,0.05,413.582224,0,651690,1547
1890,1,1000,6709.74,4605.23,0.05,372.658696,0,652690,1547
1891,1,1000,6707.87,4697.32,0.05,314.906032,0,653690,1547
1892,1,1000,6693.89,4785.68,0.05,314.286715,0,654690,1547
1893,1,1000,6696.6,4875.97,0.05,285.316565,0,655690,1547
1894,1,1000,6705.81,4949.66,0.05,282.349522,0,656690,1547
1895,1,1000,6666.87,5018.67,0.05,353.674334,0,657690,1547
1896,1,1000,6655.06,5088.46,0.05,228.09896,0,658690,1547
1897,1,1000,6662.68,5162.25,0.05,272.679981,0,659690,1547
1898,1,1000,6709.16,5232.25,0.05,367.758948,0,660690,1547
1899,1,1000,6647.76,5307.52,0.05,383.165201,0,661690,1547
1900,1,1000,6648.22,5394.85,0.05,457.099402,0,662690,1547
1901,2,413,-657.1,5322.71,0.05,285.820033,1,663103,1548
1902,2,355,-658.09,5249.0,0.05,70.204526,1,663458,1549
1903,2,414,-683.18,5174.82,0.05,408.963087,1,663872,1550
1904,2,356,-625.93,5102.06,0.05,46.737718,1,664228,1551
1905,2,90,-869.03,5026.33,0.05,57.497719,1,664318,1552
1906,2,87,-847.98,4951.43,0.05,52.867731,1,664405,1553
1907,2,482,-1563.39,4869.33,0.05,146.803977,1,664887,1554
1908,2,418,-1129.89,4791.55,0.05,44.965533,1,665305,1555
1909,2,406,-778.06,4793.57,0.05,577.436501,1,665711,1556
1910,2,402,-746.59,4796.15,0.05,137.829523,1,666113,1557
1911,2,90,-867.59,4721.42,0.05,1327.277628,1,666203,1558
1912,2,400,-580.57,4649.42,0.05,570.773927,1,666603,1559
1913,2,402,-601.99,4577.07,0.05,236.818737,1,667005,1560
1914,2,395,-581.63,4504.54,0.05,186.837551,1,667400,1561
1915,2,88,-855.79,4429.4,0.05,301.333943,1,667488,1562
1916,2,409,-812.42,4354.66,0.05,511.201696,1,667897,1563
1917,2,400,-682.4,4281.18,0.05,395.001047,1,668297,1564
1918,2,399,-542.18,4209.45,0.05,602.010279,1,668696,1565
1919,2,91,-852.01,4134.9,0.05,533.585188,1,668787,1566
1920,2,403,-534.22,4062.62,0.05,612.78964,1,669190,1567
1921,2,395,-298.07,4072.84,0.05,498.139962,1,669585,1568
1922,2,186,-684.68,4079.16,0.05,505.617399,1,669771,1569
1923,2,405,-497.41,4087.35,0.05,507.349846,1,670176,1570
1924,2,400,-376.33,4016.85,0.05,179.971716,1,670576,1571
1925,2,401,-318.61,4026.7,0.05,268.209319,1,670977,1572
1926,2,402,-453.05,4035.22,0.05,457.745819,1,671379,1573
1927,2,399,-385.29,4044.64,0.05,303.996728,1,671778,1574
1928,2,399,-294.44,4054.76,0.05,192.840882,1,672177,1575
1929,2,396,-312.13,4064.89,0.05,519.799065,1,672573,1576
1930,2,345,-646.4,4071.37,0.05,323.700913,1,672918,1577
1931,2,394,-519.29,4079.23,0.05,327.910979,1,673312,1578
1932,2,421,-456.05,4087.73,0.05,447.03511,1,673733,1579
1933,2,400,-221.26,4098.58,0.05,271.580091,1,674133,1580
1934,2,423,-454.93,4027.3,0.05,477.569699,1,674556,1581
1935,2,419,-431.81,3956.53,0.05,321.96239,1,674975,1582
1936,2,420,-430.92,3965.64,0.05,177.235807,1,675395,1583
1937,2,397,-571.73,3893.14,0.05,551.091637,1,675792,1584
1938,2,395,-336.89,3903.27,0.05,278.555572,1,676187,1585
1939,2,397,-623.27,3830.29,0.05,171.663177,1,676584,1586
1940,2,340,-613.4,3757.21,0.05,757.145808,1,676924,1587
1941,2,402,-391.93,3686.34,0.05,572.216179,1,677326,1588
1942,2,424,-355.66,3616.0,0.05,506.797791,1,677750,1589
1943,2,90,-851.13,3541.09,0.05,384.813123,1,677840,1590
1944,2,90,-852.42,3465.8,0.05,27.419351,1,677930,1591
1945,2,418,-349.07,3395.18,0.05,300.947494,1,678348,1592
1946,2,422,-472.55,3323.88,0.05,217.587427,1,678770,1593
1947,2,86,-835.18,3248.93,0.05,736.417283,1,678856,1594
1948,2,395,-367.82,3180.09,0.05,607.945199,1,679251,1595
1949,2,89,-828.49,3105.54,0.05,986.114518,1,679340,1596
1950,2,401,-410.64,3034.85,0.05,373.383806,1,679741,1597
1951,2,87,-820.59,2959.98,0.05,447.487039,1,679828,1598
1952,2,90,-869.63,2884.66,0.05,41.760644,1,679918,1599
1953,2,370,-467.81,2813.18,0.05,355.508211,1,680288,1600
1954,2,399,-226.28,2744.07,0.05,416.484924,1,680687,1601
1955,2,427,-464.38,2673.13,0.05,382.54285,1,681114,1602
1956,2,422,-382.74,2602.85,0.05,397.724934,1,681536,1603
1957,2,411,-217.51,2534.45,0.05,493.472239,1,681947,1604
1958,2,418,-323.07,2464.39,0.05,586.216126,1,682365,1605
1959,2,403,-236.29,2396.37,0.05,583.189495,1,682768,1606
1960,2,416,-307.89,2327.23,0.05,588.070142,1,683184,1607
1961,2,417,-280.91,2257.59,0.05,347.572205,1,683601,1608
1962,2,408,-224.71,2188.59,0.05,369.312374,1,684009,1609
1963,2,415,-284.86,2118.81,0.05,497.708682,1,684424,1610
1964,2,430,-446.54,2047.56,0.05,415.871618,1,684854,1611
1965,2,410,-229.79,1979.19,0.05,430.645975,1,685264,1612
1966,2,411,-199.18,1910.76,0.05,378.03951,1,685675,1613
1967,2,408,-271.14,1841.25,0.05,561.95506,1,686083,1614
1968,2,432,-611.47,1768.13,0.05,293.67367,1,686515,1615
1969,2,405,-434.28,1696.86,0.05,82.168776,1,686920,1616
1970,2,422,-339.9,1626.84,0.05,602.256519,1,687342,1617
1971,2,428,-558.89,1554.11,0.05,451.794655,1,687770,1618
1972,2,428,-453.66,1482.96,0.05,306.586324,1,688198,1619
1973,2,410,-236.83,1414.51,0.05,515.495784,1,688608,1620
1974,2,411,-443.71,1343.06,0.05,816.638233,1,689019,1621
1975,2,417,-390.43,1272.16,0.05,473.399585,1,689436,1622
1976,2,425,-500.95,1200.73,0.05,410.062811,1,689861,1623
1977,2,424,-405.17,1129.79,0.05,378.288605,1,690285,1624
1978,2,418,-415.23,1059.04,0.05,350.003766,1,690703,1625
1979,2,429,-458.3,987.52,0.05,318.219803,1,691132,1626
1980,2,423,-401.62,916.59,0.05,385.416066,1,691555,1627
1981,2,426,-484.48,845.14,0.05,340.117695,1,691981,1628
1982,2,413,-291.94,775.87,0.05,458.009976,1,692394,1629
1983,2,423,-396.75,705.09,0.05,372.646886,1,692817,1630
1984,2,415,-295.72,635.33,0.05,470.426606,1,693232,1631
1985,2,427,-421.67,564.12,0.05,346.601607,1,693659,1632
1986,2,422,-343.8,493.59,0.05,254.108766,1,694081,1633
1987,2,426,-453.46,422.15,0.05,846.298644,1,694507,1634
1988,2,422,-371.07,351.38,0.05,503.472864,1,694929,1635
1989,2,428,-469.25,279.61,0.05,342.489224,1,695357,1636
1990,2,417,-386.21,208.65,0.05,319.850615,1,695774,1637
1991,2,423,-450.74,137.06,0.05,346.037213,1,696197,1638
1992,2,422,-417.9,65.94,0.05,459.468197,1,696619,1639
1993,2,428,-510.8,-6.13,0.05,623.185271,1,697047,1640
1994,2,87,-839.18,-81.58,0.05,570.535656,1,697134,1641
1995,2,414,-354.6,-151.79,0.05,726.248247,1,697548,1642
1996,2,429,-483.98,-223.18,0.05,374.672481,1,697977,1643
1997,2,570,-1564.77,-305.46,0.05,196.70773,1,698547,1644
1998,2,424,-446.46,-377.01,0.05,210.643719,1,698971,1645
1999,2,417,-372.76,-447.22,0.05,338.70378,1,699388,1646
2000,2,419,-428.6,-517.99,0.05,260.465352,1,699807,1647
2001,1,1000,6603.77,-445.38,0.05,461.118421,0,700807,1647
2002,1,1000,6615.38,-372.64,0.05,201.506339,0,701807,1647
2003,1,1000,6555.18,-300.26,0.05,190.439847,0,702807,1647
2004,1,1000,6618.19,-227.82,0.05,351.09353,0,703807,1647
2005,1,1000,6587.15,-153.26,0.05,374.06382,0,704807,1647
2006,1,1000,6609.4,-78.68,0.05,209.155753,0,705807,1647
2007,1,1000,6624.81,3.2,0.05,254.339721,0,706807,1647
2008,1,1000,6612.1,80.62,0.05,437.819062,0,707807,1647
2009,1,1000,6486.39,153.26,0.05,271.933058,0,708807,1647
2010,1,1000,6597.68,226.7,0.05,473.465876,0,709807,1647
2011,1,1000,6616.0,301.54,0.05,223.434226,0,710807,1647
2012,1,1000,6579.12,373.14,0.05,243.441258,0,711807,1647
2013,1,1000,6592.54,445.08,0.05,258.013556,0,712807,1647
2014,1,1000,6591.69,516.82,0.05,165.05637,0,713807,1647
2015,1,1000,6628.33,591.66,0.05,283.461516,0,714807,1647
2016,1,1000,6610.89,665.89,0.05,192.486134,0,715807,1647
2017,1,1000,6575.4,738.47,0.05,355.32804,0,716807,1647
2018,1,1000,6612.4,810.01,0.05,160.851575,0,717807,1647
2019,1,1000,6580.15,884.34,0.05,214.40745,0,718807,1647
2020,1,1000,6628.23,955.96,0.05,222.494815,0,719807,1647
2021,1,1000,6625.63,1025.2,0.05,276.556097,0,720807,1647
2022,1,1000,6578.15,1097.83,0.05,194.312055,0,721807,1647
2023,1,1000,6538.98,1168.19,0.05,311.077513,0,722807,1647
2024,1,1000,6619.7,1238.15,0.05,290.357597,0,723807,1647
2025,1,1000,6597.17,1307.31,0.05,365.35812,0,724807,1647
2026,1,1000,6626.71,1378.11,0.05,218.856233,0,725807,1647
2027,1,1000,6601.02,1447.97,0.05,322.626621,0,726807,1647
2028,1,1000,6615.63,1517.07,0.05,305.776506,0,727807,1647
2029,1,1000,6627.13,1586.46,0.05,321.623293,0,728807,1647
2030,1,1000,6625.23,1659.18,0.05,151.037012,0,729807,1647
2031,1,1000,6662.83,1731.0,0.05,228.204033,0,730807,1647
2032,1,1000,6624.26,1801.8,0.05,285.855494,0,731807,1647
2033,1,1000,6577.29,1869.79,0.05,239.906515,0,732807,1647
2034,1,1000,6601.38,1940.35,0.05,349.554102,0,733807,1647
2035,1,1000,6637.18,2011.04,0.05,276.525055,0,734807,1647
2036,1,1000,6589.23,2081.24,0.05,244.272241,0,735807,1647
2037,1,1000,6510.22,2152.06,0.05,115.492705,0,736807,1647
2038,1,1000,6626.36,2221.69,0.05,257.358051,0,737807,1647
2039,1,1000,6592.85,2293.86,0.05,193.774371,0,738807,1647
2040,1,1000,6632.13,2366.31,0.05,306.977696,0,739807,1647
2041,1,1000,6671.61,2436.95,0.05,195.255952,0,740807,1647
2042,1,1000,6626.71,2506.77,0.05,451.912885,0,741807,1647
2043,1,1000,6702.96,2582.31,0.05,150.117258,0,742807,1647
2044,1,1000,6562.53,2656.46,0.05,184.890913,0,743807,1647
2045,1,1000,6614.19,2726.09,0.05,242.877443,0,744807,1647
2046,1,1000,6593.94,2796.76,0.05,405.046034,0,745807,1647
2047,1,1000,6608.95,2871.2,0.05,247.872061,0,746807,1647
2048,1,1000,6675.52,2941.63,0.05,219.239459,0,747807,1647
2049,1,1000,6647.98,3016.4,0.05,233.187042,0,748807,1647
2050,1,1000,6566.9,3086.17,0.05,257.466318,0,749807,1647
2051,1,1000,6680.8,3161.19,0.05,227.906462,0,750807,1647
2052,1,1000,6645.04,3236.33,0.05,270.813911,0,751807,1647
2053,1,1000,6654.0,3307.55,0.05,157.236265,0,752807,1647
2054,1,1000,6638.93,3376.2,0.05,191.488986,0,753807,1647
2055,1,1000,6617.23,3447.02,0.05,158.889214,0,754807,1647
2056,1,1000,6648.68,3517.33,0.05,247.272491,0,755807,1647
2057,1,1000,6493.47,3584.44,0.05,245.233722,0,756807,1647
2058,1,1000,6655.9,3654.23,0.05,223.756018,0,757807,1647
2059,1,1000,6618.89,3722.79,0.05,255.616787,0,758807,1647
2060,1,1000,6621.92,3792.08,0.05,109.853734,0,759807,1647
2061,1,1000,6548.25,3860.37,0.05,304.165512,0,760807,1647
2062,1,1000,6702.25,3929.64,0.05,321.075274,0,761807,1647
2063,1,1000,6243.87,3994.93,0.05,243.936993,0,762807,1647
2064,1,1000,6594.37,4065.34,0.05,332.663092,0,763807,1647
2065,1,1000,6692.22,4134.56,0.05,285.062663,0,764807,1647
2066,1,1000,6689.87,4203.45,0.05,228.548954,0,765807,1647
2067,1,1000,6645.87,4272.62,0.05,177.519533,0,766807,1647
2068,1,1000,6560.16,4344.34,0.05,170.538972,0,767807,1647
2069,1,1000,6635.27,4415.03,0.05,103.665019,0,768807,1647
2070,1,1000,6665.74,4485.09,0.05,155.085742,0,769807,1647
2071,1,1000,6604.22,4556.72,0.05,79.868371,0,770807,1647
2072,1,1000,6594.14,4627.2,0.05,156.611203,0,771807,1647
2073,1,1000,6605.74,4695.62,0.05,144.419386,0,772807,1647
2074,1,1000,6672.02,4766.78,0.05,46.068824,0,773807,1647
2075,1,1000,6644.36,4837.13,0.05,128.02135,0,774807,1647
2076,1,1000,6674.8,4908.89,0.05,93.478335,0,775807,1647
2077,1,1000,6668.03,4979.62,0.05,134.110679,0,776807,1647
2078,1,1000,6523.46,5049.01,0.05,150.029466,0,777807,1647
2079,1,1000,6573.32,5119.32,0.05,88.090827,0,778807,1647
2080,1,1000,6602.38,5189.36,0.05,55.284667,0,779807,1647
2081,1,1000,6671.83,5260.93,0.05,58.344504,0,780807,1647
2082,1,1000,6684.98,5330.69,0.05,16.947952,0,781807,1647
2083,1,1000,6691.71,5401.58,0.05,41.83704,0,782807,1647
2084,1,1000,6673.27,5471.27,0.05,15.377409,0,783807,1647
2085,1,1000,6618.25,5541.67,0.05,27.039049,0,784807,1647
2086,1,1000,6566.59,5610.77,0.05,25.412354,0,785807,1647
2087,1,1000,6691.45,5682.22,0.05,18.230924,0,786807,1647
2088,1,1000,6602.46,5751.96,0.05,15.994557,0,787807,1647
2089,1,1000,6680.17,5823.45,0.05,43.115024,0,788807,1647
2090,1,1000,6626.35,5893.58,0.05,11.702559,0,789807,1647
2091,1,1000,6686.16,5964.95,0.05,48.300965,0,790807,1647
2092,1,1000,6667.21,6035.8,0.05,10.225615,0,791807,1647
2093,1,1000,6698.93,6107.89,0.05,12.438137,0,792807,1647
2094,1,1000,6572.23,6182.01,0.05,11.748585,0,793807,1647
2095,1,1000,6705.43,6252.61,0.05,24.366611,0,794807,1647
2096,1,1000,6636.83,6323.82,0.05,28.939398,0,795807,1647
2097,1,1000,6693.45,6406.4,0.05,8.874089,0,796807,1647
2098,1,274,-3054.98,6380.31,0.05,49.597184,1,797081,1648
2099,1,1000,6670.54,6450.75,0.05,20.61609,0,798081,1648
2100,1,1000,6669.8,6521.73,0.05,8.83827,0,799081,1648
2101,2,85,-823.35,6447.46,0.05,16.380502,1,799166,1649
2102,2,83,-840.73,6372.9,0.05,16.030064,1,799249,1650
2103,2,85,-820.32,6299.14,0.05,308.667015,1,799334,1651
2104,2,84,-849.28,6224.47,0.05,41.063371,1,799418,1652
2105,2,85,-845.57,6150.14,0.05,40.53851,1,799503,1653
2106,2,85,-828.1,6075.77,0.05,304.665688,1,799588,1654
2107,2,86,-832.45,6001.19,0.05,297.019114,1,799674,1655
2108,2,87,-841.51,5926.66,0.05,18.155089,1,799761,1656
2109,2,84,-892.25,5852.87,0.05,293.131859,1,799845,1657
2110,2,84,-840.78,5778.49,0.05,7.428071,1,799929,1658
2111,2,82,-870.6,5703.62,0.05,7.307754,1,800011,1659
2112,2,84,-834.05,5629.49,0.05,41.862294,1,800095,1660
2113,2,83,-869.67,5554.87,0.05,281.548598,1,800178,1661
2114,2,86,-837.46,5480.58,0.05,6.366565,1,800264,1662
2115,2,85,-851.43,5405.78,0.05,92.740876,1,800349,1663
2116,2,395,-312.17,5336.55,0.05,187.780165,1,800744,1664
2117,2,83,-837.17,5262.42,0.05,838.427536,1,800827,1665
2118,2,85,-834.1,5187.96,0.05,276.442689,1,800912,1666
2119,2,83,-861.91,5113.54,0.05,7.426902,1,800995,1667
2120,2,83,-854.12,5038.71,0.05,280.330469,1,801078,1668
2121,2,84,-956.2,4962.89,0.05,46.80502,1,801162,1669
2122,2,82,-969.08,4887.42,0.05,547.254333,1,801244,1670
2123,2,82,-842.99,4813.6,0.05,555.842956,1,801326,1671
2124,2,82,-889.0,4738.51,0.05,276.903566,1,801408,1672
2125,2,81,-1011.9,4662.42,0.05,287.386146,1,801489,1673
2126,2,83,-844.64,4587.71,0.05,261.013906,1,801572,1674
2127,2,82,-822.1,4513.48,0.05,4.194953,1,801654,1675
2128,2,84,-835.02,4438.97,0.05,543.439907,1,801738,1676
2129,2,88,-848.58,4364.22,0.05,1013.244012,1,801826,1677
2130,2,84,-940.34,4288.56,0.05,603.524155,1,801910,1678
2131,2,394,-421.38,4217.72,0.05,547.544015,1,802304,1679
2132,2,83,-830.1,4143.17,0.05,981.33005,1,802387,1680
2133,2,145,-1451.94,4062.88,0.05,146.909123,1,802532,1681
2134,2,88,-845.45,3988.41,0.05,700.200274,1,802620,1682
2135,2,88,-835.06,3913.69,0.05,274.863493,1,802708,1683
2136,2,90,-840.2,3839.4,0.05,237.905982,1,802798,1684
2137,2,83,-822.32,3766.07,0.05,9.903052,1,802881,1685
2138,2,87,-821.12,3691.6,0.05,911.983497,1,802968,1686
2139,2,84,-811.63,3617.55,0.05,511.363273,1,803052,1687
2140,2,83,-838.37,3542.85,0.05,14.89652,1,803135,1688
2141,2,84,-821.39,3467.92,0.05,20.173532,1,803219,1689
2142,2,82,-933.01,3392.32,0.05,721.804386,1,803301,1690
2143,2,83,-827.67,3317.01,0.05,276.016459,1,803384,1691
2144,2,86,-839.16,3243.0,0.05,12.443713,1,803470,1692
2145,2,84,-812.36,3168.73,0.05,488.79526,1,803554,1693
2146,2,83,-825.95,3094.53,0.05,1128.630491,1,803637,1694
2147,2,84,-821.78,3020.23,0.05,30.296425,1,803721,1695
2148,2,81,-831.65,2945.15,0.05,926.725441,1,803802,1696
2149,2,83,-819.62,2870.48,0.05,431.234283,1,803885,1697
2150,2,83,-819.95,2796.61,0.05,444.8921,1,803968,1698
2151,2,82,-826.1,2721.54,0.05,12.613685,1,804050,1699
2152,2,81,-835.0,2646.74,0.05,450.98007,1,804131,1700
2153,2,82,-843.55,2571.76,0.05,434.192557,1,804213,1701
2154,2,83,-825.41,2497.12,0.05,1048.873786,1,804296,1702
2155,2,84,-813.6,2422.81,0.05,481.469765,1,804380,1703
2156,2,82,-827.97,2348.05,0.05,433.295731,1,804462,1704
2157,2,83,-809.22,2275.02,0.05,875.289846,1,804545,1705
2158,2,84,-824.32,2200.22,0.05,809.62322,1,804629,1706
2159,2,83,-835.0,2125.68,0.05,615.195954,1,804712,1707
2160,2,83,-817.07,2051.29,0.05,232.336909,1,804795,1708
2161,2,85,-818.9,1977.62,0.05,1230.784617,1,804880,1709
2162,2,84,-838.36,1902.21,0.05,429.642203,1,804964,1710
2163,2,86,-833.73,1831.43,0.05,220.426489,1,805050,1711
2164,2,84,-809.73,1757.39,0.05,417.679151,1,805134,1712
2165,2,86,-815.92,1682.31,0.05,430.717146,1,805220,1713
2166,2,85,-844.98,1606.96,0.05,1061.744137,1,805305,1714
2167,2,85,-817.89,1532.33,0.05,1036.461583,1,805390,1715
2168,2,84,-835.56,1458.37,0.05,393.557736,1,805474,1716
2169,2,84,-801.11,1384.0,0.05,607.294621,1,805558,1717
2170,2,84,-828.98,1309.06,0.05,646.527411,1,805642,1718
2171,2,86,-821.87,1234.8,0.05,677.407725,1,805728,1719
2172,2,85,-800.44,1160.85,0.05,443.488749,1,805813,1720
2173,2,89,-825.92,1086.53,0.05,937.189488,1,805902,1721
2174,2,84,-803.32,1011.78,0.05,969.525616,1,805986,1722
2175,2,84,-838.94,936.95,0.05,830.84932,1,806070,1723
2176,2,88,-844.84,861.75,0.05,1127.135375,1,806158,1724
2177,2,86,-821.02,786.86,0.05,815.278455,1,806244,1725
2178,2,86,-815.2,713.47,0.05,849.347357,1,806330,1726
2179,2,84,-817.63,639.57,0.05,1496.198251,1,806414,1727
2180,2,88,-855.13,564.99,0.05,732.815201,1,806502,1728
2181,2,422,-474.22,493.53,0.05,1081.475224,1,806924,1729
2182,2,88,-838.24,418.3,0.05,857.607459,1,807012,1730
2183,2,87,-819.48,343.19,0.05,551.784238,1,807099,1731
2184,2,89,-845.3,268.0,0.05,698.979339,1,807188,1732
2185,2,91,-832.54,193.49,0.05,1112.214305,1,807279,1733
2186,2,87,-837.17,119.45,0.05,353.212784,1,807366,1734
2187,2,90,-844.71,44.09,0.05,848.859473,1,807456,1735
2188,2,428,-434.69,-26.28,0.05,812.874587,1,807884,1736
2189,2,403,-170.79,-94.79,0.05,751.980723,1,808287,1737
2190,2,426,-503.1,-166.08,0.05,642.281348,1,808713,1738
2191,2,376,-315.6,-236.1,0.05,908.205481,1,809089,1739
2192,2,608,-1101.18,-313.78,0.05,780.733779,1,809697,1740
2193,2,416,-245.19,-383.23,0.05,806.292092,1,810113,1741
2194,2,424,-359.33,-452.54,0.05,1068.032439,1,810537,1742
2195,2,406,-268.79,-522.28,0.05,1227.220894,1,810943,1743
2196,2,430,-409.79,-592.75,0.05,782.532667,1,811373,1744
2197,2,427,-395.13,-663.64,0.05,985.96983,1,811800,1745
2198,2,105,-1171.07,-644.8,0.05,909.307498,1,811905,1746
2199,2,418,-340.61,-714.91,0.05,898.28194,1,812323,1747
2200,2,427,-382.69,-785.43,0.05,799.420049,1,812750,1748
2201,2,418,-377.48,-780.97,0.05,919.875642,1,813168,1749
2202,2,407,-229.45,-774.86,0.05,769.545045,1,813575,1750
2203,2,138,-1185.77,-778.52,0.05,970.076508,1,813713,1751
2204,2,141,-1223.22,-782.26,0.05,1155.897449,1,813854,1752
2205,2,137,-1180.68,-785.61,0.05,2006.712407,1,813991,1753
2206,2,110,-1175.8,-789.08,0.05,708.064366,1,814101,1754
2207,2,408,-196.82,-782.73,0.05,841.049272,1,814509,1755
2208,2,407,-245.02,-776.76,0.05,1048.011281,1,814916,1756
2209,2,601,-1225.17,-780.09,0.05,922.314298,1,815517,1757
2210,2,420,-233.26,-774.02,0.05,1047.676912,1,815937,1758
2211,2,414,-244.37,-767.75,0.05,862.215741,1,816351,1759
2212,2,414,-271.27,-762.13,0.05,1031.336867,1,816765,1760
2213,2,413,-274.65,-756.18,0.05,879.36861,1,817178,1761
2214,2,425,-331.16,-751.11,0.05,971.987162,1,817603,1762
2215,2,636,-1938.09,-761.98,0.05,906.184924,1,818239,1763
2216,2,410,-359.38,-762.45,0.05,953.903595,1,818649,1764
2217,2,132,-1347.54,-767.56,0.05,895.82384,1,818781,1765
2218,2,626,-2156.58,-780.78,0.05,1150.449737,1,819407,1766
2219,2,144,-1467.25,-786.83,0.05,684.767429,1,819551,1767
2220,2,409,-281.25,-781.1,0.05,914.817043,1,819960,1768
2221,2,423,-280.83,-774.35,0.05,946.105724,1,820383,1769
2222,2,411,-290.08,-767.56,0.05,1066.118285,1,820794,1770
2223,2,407,-209.95,-761.23,0.05,1022.891757,1,821201,1771
2224,2,410,-334.24,-755.68,0.05,906.230539,1,821611,1772
2225,2,411,-293.68,-748.5,0.05,1087.701668,1,822022,1773
2226,2,418,-414.2,-744.2,0.05,1065.010677,1,822440,1774
2227,2,558,-766.15,-743.64,0.05,1226.708469,1,822998,1775
2228,2,409,-373.59,-739.02,0.05,824.01237,1,823407,1776
2229,2,409,-281.99,-733.36,0.05,867.316626,1,823816,1777
2230,2,411,-242.69,-726.38,0.05,1084.511967,1,824227,1778
2231,2,428,-455.19,-726.72,0.05,1094.406184,1,824655,1779
2232,2,425,-460.86,-723.03,0.05,763.355831,1,825080,1780
2233,2,412,-332.58,-711.83,0.05,933.654,1,825492,1781
2234,2,415,-351.67,-706.89,0.05,984.87768,1,825907,1782
2235,2,424,-340.77,-701.95,0.05,1314.813942,1,826331,1783
2236,2,413,-339.9,-696.95,0.05,1044.856542,1,826744,1784
2237,2,417,-199.12,-690.72,0.05,1043.104182,1,827161,1785
2238,2,600,-1182.93,-694.33,0.05,1074.775061,1,827761,1786
2239,2,610,-1129.25,-697.51,0.05,1048.515026,1,828371,1787
2240,2,414,-354.09,-692.67,0.05,1263.11701,1,828785,1788
2241,2,413,-374.84,-688.2,0.05,979.553344,1,829198,1789
2242,2,417,-419.09,-683.06,0.05,972.680918,1,829615,1790
2243,2,413,-381.75,-678.6,0.05,1058.05359,1,830028,1791
2244,2,405,-357.25,-673.79,0.05,1147.460558,1,830433,1792
2245,2,424,-395.44,-669.62,0.05,1269.452879,1,830857,1793
