ep_global,maze,steps,reward,avg100,epsilon,avg_loss,crashed,total_steps,total_crashes
1540,2,329,183.06,1138.5,0.05,298.304308,1,533917,1004
1541,2,394,286.63,1122.13,0.05,509.630297,1,534311,1005
1542,2,419,552.09,1108.3,0.05,392.776384,1,534730,1006
1543,2,500,1720.33,1107.02,0.05,380.996395,0,535230,1006
1544,2,500,1990.58,1109.26,0.05,536.625005,0,535730,1006
1545,2,500,2150.55,1110.79,0.05,441.273262,0,536230,1006
1546,2,500,1467.49,1105.34,0.05,497.549826,0,536730,1006
1547,2,394,381.52,1089.69,0.05,549.372353,1,537124,1007
1548,2,397,472.0,1075.89,0.05,396.875172,1,537521,1008
1549,2,394,407.76,1060.39,0.05,672.860478,1,537915,1009
1550,2,500,1940.06,1060.49,0.05,480.290968,0,538415,1009
1551,2,395,437.26,1045.76,0.05,287.919548,1,538810,1010
1552,2,500,2205.86,1050.21,0.05,500.85616,0,539310,1010
1553,2,500,2111.65,1051.12,0.05,560.436234,0,539810,1010
1554,2,500,2176.79,1054.26,0.05,626.254837,0,540310,1010
1555,2,500,2110.48,1056.68,0.05,546.227713,0,540810,1010
1556,2,500,2125.95,1057.73,0.05,379.273355,0,541310,1010
1557,2,500,2099.5,1060.5,0.05,499.754638,0,541810,1010
1558,2,500,2084.18,1062.87,0.05,307.736084,0,542310,1010
1559,2,500,2053.68,1063.79,0.05,535.063542,0,542810,1010
1560,2,500,2164.27,1066.85,0.05,330.941942,0,543310,1010
1561,2,500,1997.72,1067.13,0.05,328.394626,0,543810,1010
1562,2,500,2167.88,1069.27,0.05,415.863669,0,544310,1010
1563,2,500,1881.55,1068.77,0.05,637.74604,0,544810,1010
1564,2,435,858.64,1057.23,0.05,269.748345,1,545245,1011
1565,2,500,2169.08,1058.8,0.05,413.752682,0,545745,1011
1566,2,500,2166.76,1060.47,0.05,488.523392,0,546245,1011
1567,2,500,2152.46,1062.86,0.05,528.441203,0,546745,1011
1568,2,500,2046.01,1063.94,0.05,779.9743,0,547245,1011
1569,2,500,2148.65,1065.67,0.05,415.461846,0,547745,1011
1570,2,500,2135.96,1067.44,0.05,470.416494,0,548245,1011
1571,2,500,2103.3,1068.48,0.05,609.406663,0,548745,1011
1572,2,500,2119.31,1070.11,0.05,512.084557,0,549245,1011
1573,2,500,2158.12,1071.43,0.05,509.5643,0,549745,1011
1574,2,500,2102.51,1072.71,0.05,297.737552,0,550245,1011
1575,2,500,2119.14,1074.06,0.05,437.09289,0,550745,1011
1576,2,500,2093.57,1076.14,0.05,392.707601,0,551245,1011
1577,2,500,2121.17,1077.79,0.05,598.849373,0,551745,1011
1578,2,500,2174.7,1079.58,0.05,416.307175,0,552245,1011
1579,2,500,2162.63,1082.21,0.05,787.723422,0,552745,1011
1580,2,500,2148.54,1084.09,0.05,503.204703,0,553245,1011
1581,2,500,2106.97,1085.78,0.05,348.48786,0,553745,1011
1582,2,500,2147.48,1088.56,0.05,495.462722,0,554245,1011
1583,2,500,2069.17,1089.32,0.05,434.723507,0,554745,1011
1584,2,500,2124.08,1089.95,0.05,248.274028,0,555245,1011
1585,2,500,2158.72,1091.66,0.05,758.609743,0,555745,1011
1586,2,500,2174.63,1093.31,0.05,706.18603,0,556245,1011
1587,2,500,2111.49,1094.69,0.05,357.751742,0,556745,1011
1588,2,500,2167.4,1097.47,0.05,455.346935,0,557245,1011
1589,2,500,1975.38,1097.38,0.05,417.749235,0,557745,1011
1590,2,500,2077.21,1097.6,0.05,431.341095,0,558245,1011
1591,2,500,2161.51,1100.62,0.05,310.650203,0,558745,1011
1592,2,500,2167.27,1102.43,0.05,688.672955,0,559245,1011
1593,2,500,2029.77,1107.42,0.05,423.523532,0,559745,1011
1594,2,500,2103.1,1109.83,0.05,666.678695,0,560245,1011
1595,2,500,2168.01,1115.36,0.05,687.369532,0,560745,1011
1596,2,500,2103.82,1119.83,0.05,540.703068,0,561245,1011
1597,2,500,1929.65,1125.5,0.05,589.947421,0,561745,1011
1598,2,500,2192.59,1127.26,0.05,744.962541,0,562245,1011
1599,2,430,504.9,1120.21,0.05,664.342009,1,562675,1012
1600,2,500,2141.79,1123.34,0.05,460.777171,0,563175,1012
1601,1,330,26.26,1130.16,0.05,590.57755,1,563505,1013
1602,1,329,86.01,1137.37,0.05,395.94105,1,563834,1014
1603,1,500,1525.46,1159.04,0.05,493.497965,0,564334,1014
1604,1,335,-398.03,1161.23,0.05,427.246317,1,564669,1015
1605,1,500,1016.49,1177.77,0.05,500.639164,0,565169,1015
1606,1,500,1740.19,1201.56,0.05,378.218308,0,565669,1015
1607,1,329,73.24,1208.85,0.05,411.511161,1,565998,1016
1608,1,500,1878.96,1234.13,0.05,315.607845,0,566498,1016
1609,1,330,79.46,1241.44,0.05,349.108016,1,566828,1017
1610,1,500,1729.3,1265.08,0.05,385.47976,0,567328,1017
1611,1,500,1802.41,1289.33,0.05,243.845987,0,567828,1017
1612,1,333,-25.06,1295.28,0.05,525.715772,1,568161,1018
1613,1,330,80.7,1290.32,0.05,341.309825,1,568491,1019
1614,1,329,63.87,1287.37,0.05,499.60622,1,568820,1020
1615,1,329,74.28,1282.33,0.05,562.564442,1,569149,1021
1616,1,500,1909.47,1299.43,0.05,236.755888,0,569649,1021
1617,1,500,1676.43,1311.45,0.05,351.817936,0,570149,1021
1618,1,500,1996.41,1337.6,0.05,407.334575,0,570649,1021
1619,1,500,2038.3,1353.61,0.05,264.831626,0,571149,1021
1620,1,500,2046.06,1380.15,0.05,445.205134,0,571649,1021
1621,1,500,1978.41,1406.06,0.05,427.735529,0,572149,1021
1622,1,332,-75.77,1403.51,0.05,321.568349,1,572481,1022
1623,1,500,1990.26,1429.69,0.05,327.437175,0,572981,1022
1624,1,500,1987.34,1440.18,0.05,407.363036,0,573481,1022
1625,1,500,2100.74,1467.3,0.05,483.864531,0,573981,1022
1626,1,500,1959.57,1485.28,0.05,333.216511,0,574481,1022
1627,1,500,1366.81,1497.5,0.05,211.555729,0,574981,1022
1628,1,500,2009.59,1515.91,0.05,295.034614,0,575481,1022
1629,1,500,2020.31,1533.24,0.05,313.283012,0,575981,1022
1630,1,500,1772.41,1549.17,0.05,478.441792,0,576481,1022
1631,1,500,2071.41,1576.29,0.05,555.98183,0,576981,1022
1632,1,500,1852.56,1601.15,0.05,358.280807,0,577481,1022
1633,1,500,1843.12,1618.15,0.05,284.781895,0,577981,1022
1634,1,500,2106.25,1636.51,0.05,178.551624,0,578481,1022
1635,1,500,1944.69,1651.9,0.05,322.807229,0,578981,1022
1636,1,500,1920.25,1650.07,0.05,382.806253,0,579481,1022
1637,1,500,2021.87,1668.6,0.05,269.566442,0,579981,1022
1638,1,500,2002.5,1670.67,0.05,400.799889,0,580481,1022
1639,1,500,2051.11,1671.08,0.05,314.519812,0,580981,1022
1640,1,500,1938.3,1688.63,0.05,289.671885,0,581481,1022
1641,1,500,1946.9,1705.24,0.05,406.00672,0,581981,1022
1642,1,500,1984.35,1719.56,0.05,358.202733,0,582481,1022
1643,1,500,1908.68,1721.44,0.05,467.640712,0,582981,1022
1644,1,500,2103.17,1722.57,0.05,391.342746,0,583481,1022
1645,1,500,2027.02,1721.33,0.05,363.501011,0,583981,1022
1646,1,500,2090.01,1727.56,0.05,153.498093,0,584481,1022
1647,1,500,1901.86,1742.76,0.05,333.702348,0,584981,1022
1648,1,500,1892.53,1756.97,0.05,290.012346,0,585481,1022
1649,1,500,2001.69,1772.9,0.05,221.201699,0,585981,1022
1650,1,500,2029.17,1773.8,0.05,308.444164,0,586481,1022
1651,1,500,1879.56,1788.22,0.05,410.992583,0,586981,1022
1652,1,500,1915.16,1785.31,0.05,434.599225,0,587481,1022
1653,1,500,2068.85,1784.88,0.05,428.912887,0,587981,1022
1654,1,500,1932.38,1782.44,0.05,201.033036,0,588481,1022
1655,1,500,2044.5,1781.78,0.05,366.361887,0,588981,1022
1656,1,500,1814.4,1778.66,0.05,242.855888,0,589481,1022
1657,1,500,2018.59,1777.86,0.05,294.261827,0,589981,1022
1658,1,500,1979.03,1776.8,0.05,479.320743,0,590481,1022
1659,1,500,1959.44,1775.86,0.05,396.871101,0,590981,1022
1660,1,500,2098.71,1775.21,0.05,479.910708,0,591481,1022
1661,1,500,2011.99,1775.35,0.05,560.365465,0,591981,1022
1662,1,500,1998.65,1773.66,0.05,439.61579,0,592481,1022
1663,1,500,2066.3,1775.5,0.05,494.239508,0,592981,1022
1664,1,500,2081.36,1787.73,0.05,479.193983,0,593481,1022
1665,1,500,1883.44,1784.87,0.05,382.082955,0,593981,1022
1666,1,500,1872.28,1781.93,0.05,442.982237,0,594481,1022
1667,1,500,2072.54,1781.13,0.05,343.084503,0,594981,1022
1668,1,500,2011.58,1780.79,0.05,483.152723,0,595481,1022
1669,1,500,1960.53,1778.9,0.05,551.41332,0,595981,1022
1670,1,500,2116.98,1778.72,0.05,484.879464,0,596481,1022
1671,1,500,2068.54,1778.37,0.05,212.215389,0,596981,1022
1672,1,500,2030.36,1777.48,0.05,295.002807,0,597481,1022
1673,1,500,1994.82,1775.84,0.05,286.654538,0,597981,1022
1674,1,500,2085.91,1775.68,0.05,178.120763,0,598481,1022
1675,1,500,2013.62,1774.62,0.05,445.237336,0,598981,1022
1676,1,500,2034.28,1774.03,0.05,322.360574,0,599481,1022
1677,1,500,1966.72,1772.49,0.05,363.815549,0,599981,1022
1678,1,500,2033.46,1771.07,0.05,673.279646,0,600481,1022
1679,1,500,1979.73,1769.25,0.05,328.366941,0,600981,1022
1680,1,500,1984.32,1767.6,0.05,456.521737,0,601481,1022
1681,1,500,1963.08,1766.16,0.05,456.26883,0,601981,1022
1682,1,500,2095.93,1765.65,0.05,363.0829,0,602481,1022
1683,1,500,2041.62,1765.37,0.05,305.242642,0,602981,1022
1684,1,500,1963.41,1763.77,0.05,414.415389,0,603481,1022
1685,1,500,1903.64,1761.22,0.05,418.133673,0,603981,1022
1686,1,500,2017.76,1759.65,0.05,204.637901,0,604481,1022
1687,1,500,2139.92,1759.93,0.05,622.902139,0,604981,1022
1688,1,500,2082.1,1759.08,0.05,438.420059,0,605481,1022
1689,1,500,1951.96,1758.84,0.05,402.828978,0,605981,1022
1690,1,500,1971.37,1757.79,0.05,336.147304,0,606481,1022
1691,1,500,2033.52,1756.51,0.05,213.313306,0,606981,1022
1692,1,500,2031.05,1755.14,0.05,474.682828,0,607481,1022
1693,1,500,1973.02,1754.58,0.05,304.872935,0,607981,1022
1694,1,500,2114.58,1754.69,0.05,483.502151,0,608481,1022
1695,1,500,2030.16,1753.31,0.05,431.077855,0,608981,1022
1696,1,500,2018.56,1752.46,0.05,460.121936,0,609481,1022
1697,1,500,2010.21,1753.26,0.05,333.052551,0,609981,1022
1698,1,500,2055.43,1751.89,0.05,411.803771,0,610481,1022
1699,1,500,1975.31,1766.6,0.05,396.313031,0,610981,1022
1700,1,500,1967.25,1764.85,0.05,503.060144,0,611481,1022
1701,2,500,1734.24,1781.93,0.05,244.719499,0,611981,1022
1702,2,500,1870.36,1799.78,0.05,367.116053,0,612481,1022
1703,2,500,1402.02,1798.54,0.05,438.967963,0,612981,1022
1704,2,500,1165.95,1814.18,0.05,363.330005,0,613481,1022
1705,2,500,1731.65,1821.33,0.05,236.100048,0,613981,1022
1706,2,500,1415.68,1818.09,0.05,242.535933,0,614481,1022
1707,2,500,1816.87,1835.52,0.05,438.045392,0,614981,1022
1708,2,500,2110.44,1837.84,0.05,388.05893,0,615481,1022
1709,2,500,2074.25,1857.79,0.05,512.602968,0,615981,1022
1710,2,500,2170.73,1862.2,0.05,455.96378,0,616481,1022
1711,2,500,2186.09,1866.04,0.05,357.999254,0,616981,1022
1712,2,500,2129.32,1887.58,0.05,301.637134,0,617481,1022
1713,2,500,2068.83,1907.46,0.05,352.105588,0,617981,1022
1714,2,433,417.39,1911.0,0.05,542.585367,1,618414,1023
1715,2,500,1947.57,1929.73,0.05,419.612909,0,618914,1023
1716,2,500,1606.2,1926.7,0.05,604.391847,0,619414,1023
1717,2,433,416.36,1914.1,0.05,271.477902,1,619847,1024
1718,2,500,2077.85,1914.91,0.05,627.918166,0,620347,1024
1719,2,500,1666.8,1911.2,0.05,492.952262,0,620847,1024
1720,2,500,1866.04,1909.4,0.05,459.919509,0,621347,1024
1721,2,500,1969.3,1909.31,0.05,433.657687,0,621847,1024
1722,2,500,2029.67,1930.36,0.05,168.496918,0,622347,1024
1723,2,433,522.9,1915.69,0.05,273.536592,1,622780,1025
1724,2,500,2142.61,1917.24,0.05,492.931158,0,623280,1025
1725,2,500,1440.13,1910.63,0.05,320.582753,0,623780,1025
1726,2,500,2140.67,1912.44,0.05,464.997603,0,624280,1025
1727,2,500,2197.03,1920.75,0.05,397.159389,0,624780,1025
1728,2,436,-109.3,1899.56,0.05,211.744679,1,625216,1026
1729,2,500,1780.09,1897.15,0.05,201.707327,0,625716,1026
1730,2,500,2122.92,1900.66,0.05,227.551984,0,626216,1026
1731,2,500,2080.29,1900.75,0.05,166.597688,0,626716,1026
1732,2,500,1977.21,1901.99,0.05,323.854749,0,627216,1026
1733,2,500,2068.26,1904.25,0.05,253.105644,0,627716,1026
1734,2,500,2070.66,1903.89,0.05,231.862729,0,628216,1026
1735,2,500,2097.86,1905.42,0.05,200.845998,0,628716,1026
1736,2,436,-161.89,1884.6,0.05,221.886831,1,629152,1027
1737,2,500,2085.56,1885.24,0.05,171.356444,0,629652,1027
1738,2,500,2043.08,1885.64,0.05,164.748469,0,630152,1027
1739,2,500,2059.68,1885.73,0.05,104.053099,0,630652,1027
1740,2,500,1903.68,1885.38,0.05,290.921427,0,631152,1027
1741,2,500,2040.47,1886.32,0.05,116.493,0,631652,1027
1742,2,500,2082.07,1887.3,0.05,94.719424,0,632152,1027
1743,2,500,2088.23,1889.09,0.05,105.780447,0,632652,1027
1744,2,500,2116.96,1889.23,0.05,146.631639,0,633152,1027
1745,2,500,2175.92,1890.72,0.05,95.111733,0,633652,1027
1746,2,500,2097.98,1890.8,0.05,94.212973,0,634152,1027
1747,2,500,1965.97,1891.44,0.05,85.072822,0,634652,1027
1748,2,500,2018.53,1892.7,0.05,151.178138,0,635152,1027
1749,2,500,1892.2,1891.6,0.05,219.953267,0,635652,1027
1750,2,500,2032.61,1891.64,0.05,84.332574,0,636152,1027
1751,2,500,1969.94,1892.54,0.05,84.552684,0,636652,1027
1752,2,500,1991.17,1893.3,0.05,76.709757,0,637152,1027
1753,2,500,2045.32,1893.07,0.05,79.339333,0,637652,1027
1754,2,500,2003.03,1893.77,0.05,95.186542,0,638152,1027
1755,2,500,2050.46,1893.83,0.05,88.966679,0,638652,1027
1756,2,500,2076.06,1896.45,0.05,147.751723,0,639152,1027
1757,2,500,2103.51,1897.3,0.05,82.807045,0,639652,1027
1758,2,500,2066.53,1898.17,0.05,198.702662,0,640152,1027
1759,2,500,2120.37,1899.78,0.05,72.995437,0,640652,1027
1760,2,72,-1143.59,1867.36,0.05,499.008819,1,640724,1028
1761,2,500,2079.6,1868.04,0.05,114.593898,0,641224,1028
1762,2,500,2048.99,1868.54,0.05,136.203783,0,641724,1028
1763,2,500,2100.23,1868.88,0.05,83.422261,0,642224,1028
1764,2,500,2163.59,1869.7,0.05,104.160043,0,642724,1028
1765,2,500,1996.1,1870.83,0.05,95.348789,0,643224,1028
1766,2,500,2159.83,1873.7,0.05,78.194912,0,643724,1028
1767,2,500,1726.87,1870.25,0.05,78.920983,0,644224,1028
1768,2,500,2136.94,1871.5,0.05,83.930671,0,644724,1028
1769,2,500,2128.88,1873.18,0.05,97.827656,0,645224,1028
1770,2,500,2065.53,1872.67,0.05,74.567115,0,645724,1028
1771,2,500,2188.62,1873.87,0.05,96.815281,0,646224,1028
1772,2,500,2162.0,1875.19,0.05,95.700801,0,646724,1028
1773,2,500,2110.94,1876.35,0.05,78.899601,0,647224,1028
1774,2,500,2144.96,1876.94,0.05,81.935688,0,647724,1028
1775,2,500,2131.51,1878.12,0.05,73.490662,0,648224,1028
1776,2,500,2021.22,1877.99,0.05,83.332495,0,648724,1028
1777,2,500,2137.37,1879.69,0.05,76.367587,0,649224,1028
1778,2,500,2143.39,1880.79,0.05,98.079499,0,649724,1028
1779,2,500,2063.92,1881.63,0.05,81.359454,0,650224,1028
1780,2,500,2074.22,1882.53,0.05,125.101408,0,650724,1028
1781,2,407,366.8,1866.57,0.05,107.43821,1,651131,1029
1782,2,500,2094.4,1866.56,0.05,82.163533,0,651631,1029
1783,2,500,2161.44,1867.75,0.05,117.298595,0,652131,1029
1784,2,500,2080.36,1868.92,0.05,121.287177,0,652631,1029
1785,2,500,2075.52,1870.64,0.05,79.057478,0,653131,1029
1786,2,500,2079.6,1871.26,0.05,103.469046,0,653631,1029
1787,2,500,2155.36,1871.42,0.05,98.741406,0,654131,1029
1788,2,500,2098.49,1871.58,0.05,83.84048,0,654631,1029
1789,2,500,2180.49,1873.86,0.05,79.144479,0,655131,1029
1790,2,500,2146.53,1875.62,0.05,87.234042,0,655631,1029
1791,2,500,2074.31,1876.02,0.05,81.012311,0,656131,1029
1792,2,500,2197.48,1877.69,0.05,78.862839,0,656631,1029
1793,2,500,1985.96,1877.82,0.05,78.10344,0,657131,1029
1794,2,500,2170.68,1878.38,0.05,79.08201,0,657631,1029
1795,2,500,2156.74,1879.64,0.05,85.437719,0,658131,1029
1796,2,500,2133.63,1880.79,0.05,154.26161,0,658631,1029
1797,2,500,1996.09,1880.65,0.05,75.933469,0,659131,1029
1798,2,500,2130.02,1881.4,0.05,93.271249,0,659631,1029
1799,2,500,2013.3,1881.78,0.05,122.420724,0,660131,1029
1800,2,500,2138.76,1883.49,0.05,97.781758,0,660631,1029
1801,1,500,2129.01,1887.44,0.05,95.83527,0,661131,1029
1802,1,500,2128.74,1890.03,0.05,73.070112,0,661631,1029
1803,1,500,2057.47,1896.58,0.05,78.164583,0,662131,1029
1804,1,500,2041.17,1905.33,0.05,71.734446,0,662631,1029
1805,1,500,2018.56,1908.2,0.05,98.907979,0,663131,1029
1806,1,500,2100.89,1915.05,0.05,131.111176,0,663631,1029
1807,1,500,1995.59,1916.84,0.05,96.319419,0,664131,1029
1808,1,500,2091.43,1916.65,0.05,110.220485,0,664631,1029
1809,1,500,2091.02,1916.82,0.05,91.401161,0,665131,1029
1810,1,500,1956.55,1914.68,0.05,73.68303,0,665631,1029
1811,1,500,2016.91,1912.99,0.05,77.785877,0,666131,1029
1812,1,500,2071.97,1912.41,0.05,89.465095,0,666631,1029
1813,1,500,2027.26,1912.0,0.05,73.815435,0,667131,1029
1814,1,500,2018.81,1928.01,0.05,86.115096,0,667631,1029
1815,1,500,2115.62,1929.69,0.05,118.944013,0,668131,1029
1816,1,500,2048.55,1934.11,0.05,71.106935,0,668631,1029
1817,1,500,2017.03,1950.12,0.05,82.231271,0,669131,1029
1818,1,500,2094.64,1950.29,0.05,103.251416,0,669631,1029
1819,1,500,2140.61,1955.03,0.05,72.404785,0,670131,1029
1820,1,500,2115.68,1957.52,0.05,71.786872,0,670631,1029
1821,1,500,2036.79,1958.2,0.05,70.712632,0,671131,1029
1822,1,500,2148.51,1959.39,0.05,70.174263,0,671631,1029
1823,1,500,2056.56,1974.72,0.05,71.377943,0,672131,1029
1824,1,500,2088.07,1974.18,0.05,76.465625,0,672631,1029
1825,1,500,2106.77,1980.84,0.05,75.525341,0,673131,1029
1826,1,500,2153.41,1980.97,0.05,67.283993,0,673631,1029
1827,1,500,2055.31,1979.55,0.05,81.853692,0,674131,1029
1828,1,500,2049.9,2001.15,0.05,64.018098,0,674631,1029
1829,1,500,2102.58,2004.37,0.05,70.189361,0,675131,1029
1830,1,500,2150.73,2004.65,0.05,79.593966,0,675631,1029
1831,1,500,2133.55,2005.18,0.05,93.766683,0,676131,1029
1832,1,500,2130.37,2006.71,0.05,70.566867,0,676631,1029
1833,1,500,1982.14,2005.85,0.05,68.058834,0,677131,1029
1834,1,500,2109.52,2006.24,0.05,68.509551,0,677631,1029
1835,1,500,2134.32,2006.61,0.05,66.822598,0,678131,1029
1836,1,500,2117.13,2029.4,0.05,64.522389,0,678631,1029
1837,1,500,2108.13,2029.62,0.05,61.194631,0,679131,1029
1838,1,500,2087.66,2030.07,0.05,65.663262,0,679631,1029
1839,1,500,2021.11,2029.68,0.05,62.711793,0,680131,1029
1840,1,500,2153.85,2032.18,0.05,79.860878,0,680631,1029
1841,1,500,1965.3,2031.43,0.05,66.660902,0,681131,1029
1842,1,500,2139.6,2032.01,0.05,63.578068,0,681631,1029
1843,1,500,2009.82,2031.22,0.05,60.848279,0,682131,1029
1844,1,500,2135.05,2031.4,0.05,73.615861,0,682631,1029
1845,1,500,2150.46,2031.15,0.05,78.374233,0,683131,1029
1846,1,500,2091.77,2031.09,0.05,61.382975,0,683631,1029
1847,1,500,2171.14,2033.14,0.05,68.003732,0,684131,1029
1848,1,500,2108.25,2034.04,0.05,62.625044,0,684631,1029
1849,1,500,2075.06,2035.86,0.05,65.129061,0,685131,1029
1850,1,500,2128.45,2036.82,0.05,79.420478,0,685631,1029
1851,1,500,2129.52,2038.42,0.05,76.381483,0,686131,1029
1852,1,500,2093.05,2039.44,0.05,59.31173,0,686631,1029
1853,1,500,2126.82,2040.25,0.05,72.211767,0,687131,1029
1854,1,500,2117.68,2041.4,0.05,73.031777,0,687631,1029
1855,1,500,2135.9,2042.25,0.05,74.961863,0,688131,1029
1856,1,500,2139.85,2042.89,0.05,77.749292,0,688631,1029
1857,1,500,2103.69,2042.89,0.05,83.724742,0,689131,1029
1858,1,500,2169.17,2043.92,0.05,66.500095,0,689631,1029
1859,1,500,2112.38,2043.84,0.05,68.661958,0,690131,1029
1860,1,500,2167.69,2076.95,0.05,69.584425,0,690631,1029
1861,1,500,2164.49,2077.8,0.05,67.557199,0,691131,1029
1862,1,500,2156.75,2078.88,0.05,65.973485,0,691631,1029
1863,1,500,2171.34,2079.59,0.05,71.350573,0,692131,1029
1864,1,500,2137.22,2079.33,0.05,64.910415,0,692631,1029
1865,1,500,2156.84,2080.93,0.05,69.215409,0,693131,1029
1866,1,500,2132.64,2080.66,0.05,70.311772,0,693631,1029
1867,1,500,2123.98,2084.63,0.05,76.241688,0,694131,1029
1868,1,500,2088.43,2084.15,0.05,73.245909,0,694631,1029
1869,1,500,2117.15,2084.03,0.05,73.185111,0,695131,1029
1870,1,500,2173.49,2085.11,0.05,65.773316,0,695631,1029
1871,1,500,2118.4,2084.41,0.05,71.131333,0,696131,1029
1872,1,500,2097.62,2083.76,0.05,71.314034,0,696631,1029
1873,1,500,2152.43,2084.18,0.05,70.08204,0,697131,1029
1874,1,500,2138.97,2084.12,0.05,69.333782,0,697631,1029
1875,1,500,2166.61,2084.47,0.05,71.118758,0,698131,1029
1876,1,500,2169.12,2085.95,0.05,69.217217,0,698631,1029
1877,1,500,2150.91,2086.08,0.05,62.286635,0,699131,1029
1878,1,500,2076.45,2085.41,0.05,70.886242,0,699631,1029
1879,1,500,2144.61,2086.22,0.05,69.338075,0,700131,1029
1880,1,500,2098.79,2086.47,0.05,67.903687,0,700631,1029
1881,1,500,2142.16,2104.22,0.05,66.156127,0,701131,1029
1882,1,500,2080.86,2104.09,0.05,67.527961,0,701631,1029
1883,1,500,2124.25,2103.71,0.05,74.598934,0,702131,1029
1884,1,500,2170.6,2104.62,0.05,63.716034,0,702631,1029
1885,1,500,2065.48,2104.52,0.05,69.165408,0,703131,1029
1886,1,500,2086.68,2104.59,0.05,68.26861,0,703631,1029
1887,1,500,2139.36,2104.43,0.05,66.437211,0,704131,1029
1888,1,500,2145.6,2104.9,0.05,69.470925,0,704631,1029
1889,1,500,2160.54,2104.7,0.05,74.683885,0,705131,1029
1890,1,500,2084.07,2104.07,0.05,74.623659,0,705631,1029
1891,1,500,2094.32,2104.27,0.05,70.081013,0,706131,1029
1892,1,500,2145.48,2103.75,0.05,69.409779,0,706631,1029
1893,1,500,1827.14,2102.17,0.05,70.319726,0,707131,1029
1894,1,500,2136.64,2101.83,0.05,70.121246,0,707631,1029
1895,1,500,2123.53,2101.49,0.05,68.498575,0,708131,1029
1896,1,500,2144.22,2101.6,0.05,63.519128,0,708631,1029
1897,1,500,2157.13,2103.21,0.05,65.172675,0,709131,1029
1898,1,500,2098.53,2102.89,0.05,77.437041,0,709631,1029
1899,1,499,844.69,2091.21,0.05,73.347839,1,710130,1030
1900,1,500,2114.29,2090.96,0.05,119.210704,0,710630,1030
1901,2,80,-678.73,2062.89,0.05,73.590557,1,710710,1031
1902,2,80,-659.77,2035.0,0.05,337.135602,1,710790,1032
1903,2,79,-702.28,2007.4,0.05,86.271674,1,710869,1033
1904,2,79,-713.93,1979.85,0.05,77.58176,1,710948,1034
1905,2,500,1807.48,1977.74,0.05,128.256773,0,711448,1034
1906,2,500,2111.33,1977.85,0.05,174.395385,0,711948,1034
1907,2,500,2111.9,1979.01,0.05,171.045417,0,712448,1034
1908,2,500,1965.75,1977.75,0.05,124.626013,0,712948,1034
1909,2,500,2038.55,1977.23,0.05,311.528746,0,713448,1034
1910,2,500,2014.11,1977.8,0.05,202.625799,0,713948,1034
1911,2,500,2039.63,1978.03,0.05,73.624163,0,714448,1034
1912,2,500,2068.63,1978.0,0.05,150.604939,0,714948,1034
1913,2,500,2051.81,1978.24,0.05,77.459192,0,715448,1034
1914,2,500,2045.05,1978.51,0.05,123.413543,0,715948,1034
1915,2,500,2091.64,1978.27,0.05,78.391334,0,716448,1034
1916,2,500,2125.96,1979.04,0.05,191.987803,0,716948,1034
1917,2,500,2174.53,1980.61,0.05,149.550545,0,717448,1034
1918,2,500,2147.66,1981.14,0.05,163.60025,0,717948,1034
1919,2,500,2137.75,1981.12,0.05,182.064101,0,718448,1034
1920,2,500,2170.0,1981.66,0.05,149.945715,0,718948,1034
1921,2,500,2165.64,1982.95,0.05,75.307238,0,719448,1034
1922,2,500,1943.27,1980.9,0.05,72.317319,0,719948,1034
1923,2,500,2202.09,1982.35,0.05,180.222531,0,720448,1034
1924,2,500,2166.14,1983.13,0.05,149.354326,0,720948,1034
1925,2,500,2107.05,1983.13,0.05,169.675613,0,721448,1034
1926,2,500,2171.03,1983.31,0.05,67.937098,0,721948,1034
1927,2,500,2165.23,1984.41,0.05,76.413217,0,722448,1034
1928,2,500,2187.2,1985.78,0.05,108.429422,0,722948,1034
1929,2,500,1994.14,1984.7,0.05,79.475794,0,723448,1034
1930,2,500,2184.51,1985.04,0.05,69.262704,0,723948,1034
1931,2,500,2157.62,1985.28,0.05,78.723404,0,724448,1034
1932,2,500,2049.02,1984.46,0.05,136.979601,0,724948,1034
1933,2,500,2085.87,1985.5,0.05,93.427318,0,725448,1034
1934,2,500,2050.47,1984.91,0.05,103.134923,0,725948,1034
1935,2,500,2105.96,1984.63,0.05,90.904352,0,726448,1034
1936,2,500,2190.11,1985.36,0.05,134.454449,0,726948,1034
1937,2,500,2151.94,1985.79,0.05,104.552244,0,727448,1034
1938,2,500,2076.14,1985.68,0.05,127.828194,0,727948,1034
1939,2,500,2166.54,1987.13,0.05,106.432204,0,728448,1034
1940,2,500,2166.89,1987.26,0.05,125.412744,0,728948,1034
1941,2,500,1919.49,1986.81,0.05,95.759465,0,729448,1034
1942,2,500,2063.97,1986.05,0.05,90.013777,0,729948,1034
1943,2,500,2200.53,1987.96,0.05,88.247398,0,730448,1034
1944,2,500,2174.25,1988.35,0.05,63.271705,0,730948,1034
1945,2,500,2033.6,1987.18,0.05,162.83118,0,731448,1034
1946,2,500,1841.98,1984.68,0.05,89.39683,0,731948,1034
1947,2,500,1877.99,1981.75,0.05,133.172367,0,732448,1034
1948,2,500,2158.26,1982.25,0.05,117.624358,0,732948,1034
1949,2,405,493.47,1966.44,0.05,128.200512,1,733353,1035
1950,2,500,2158.96,1966.74,0.05,106.313936,0,733853,1035
